dataset,dataset_name,window_id,start_s,end_s,sample_rows,frame_count,vehicle_count,density_veh_per_m,flow_veh_per_s,mean_speed_kmh,std_speed_kmh,speed_ratio,mean_abs_acc,std_acc,mean_headway_s,min_headway_s,mean_space_gap_m,headway_sample_count,acceleration_interference,mgti,lane_change_count,lane_change_rate,hbb_occupancy,obb_occupancy,occupancy_reduction,hbb_hfgo_occupancy,hfgo_occupancy,hfgo_occupancy_reduction,hbb_grid_active_mean,obb_grid_active_mean,grid_active_reduction,hbb_grid_entropy_mean,obb_grid_entropy_mean,grid_entropy_reduction,hbb_grid_peak_frac_mean,obb_grid_peak_frac_mean,grid_peak_gain,sgt_hfgo,direction_fluctuation,theta_conf_mean
pkdd8,PKDD-8,985,987.000,992.000,2637,150,23,0.082143,4.600000,61.139332,22.432562,0.764242,0.216747,0.339668,3.872485,0.906868,63.803936,1407,0.339668,-0.884673535823822,0,0.000000,0.00666987,0.00666986,0.00000085,0.00666987,0.00659529,0.01118115,1.255455,1.259594,-0.003296,0.035291,0.033963,0.037634,0.927216,0.935023,0.007807,0.00336097,2.83770891,0.996275
pkdd8,PKDD-8,986,988.000,993.000,2658,150,24,0.085714,4.800000,59.786869,22.201895,0.747336,0.247549,0.394292,3.956092,0.760437,61.830669,1458,0.394292,-0.686778724193573,3,0.125000,0.00667757,0.00667756,0.00000077,0.00667757,0.00660466,0.01091841,1.251219,1.254218,-0.002397,0.034929,0.033344,0.045357,0.928150,0.936762,0.008611,0.00377381,2.71386486,0.994432
pkdd8,PKDD-8,987,989.000,994.000,2667,150,24,0.085714,4.800000,58.764858,21.837086,0.734561,0.259448,0.410750,3.809175,0.631744,58.918755,1477,0.410750,-0.7835633754730225,3,0.125000,0.00672596,0.00672596,0.00000061,0.00672596,0.00665265,0.01090037,1.243822,1.246772,-0.002372,0.034048,0.032594,0.042696,0.929487,0.937484,0.007997,0.00435276,2.28345515,0.993360
pkdd8,PKDD-8,988,990.000,995.000,2711,150,29,0.103571,5.800000,57.522171,21.189930,0.719027,0.297396,0.464769,3.470533,0.175285,53.999485,1551,0.464769,-0.968342661857605,3,0.103448,0.00710658,0.00710658,-0.00000014,0.00710658,0.00703330,0.01031186,1.255670,1.258763,-0.002463,0.034879,0.033429,0.041558,0.928921,0.936678,0.007757,0.00500966,2.05018048,0.993196
pkdd8,PKDD-8,989,991.000,996.000,2910,150,31,0.110714,6.200000,56.385674,20.030491,0.704821,0.356687,0.526060,3.111192,0.129162,48.720295,1751,0.526060,-1.2312763929367065,6,0.193548,0.00776850,0.00776850,0.00000000,0.00776850,0.00769634,0.00928816,1.255576,1.258054,-0.001974,0.035245,0.033893,0.038365,0.927800,0.934967,0.007167,0.00556888,1.88167539,0.992054
pkdd8,PKDD-8,990,992.000,997.000,3228,150,32,0.114286,6.400000,55.690403,18.745665,0.696130,0.443386,0.620647,2.795733,0.062687,44.642128,2069,0.620647,-1.4894781112670898,8,0.250000,0.00852517,0.00852517,-0.00000006,0.00852517,0.00845404,0.00834274,1.258971,1.261474,-0.001989,0.035461,0.034210,0.035279,0.927878,0.934355,0.006477,0.00625447,1.85548921,0.993241
pkdd8,PKDD-8,991,993.000,998.000,3595,150,34,0.121429,6.800000,55.148548,17.704884,0.689357,0.488625,0.669479,2.543240,0.062687,41.808491,2436,0.669479,-1.6671265363693237,5,0.147059,0.00930373,0.00930373,-0.00000011,0.00930373,0.00923115,0.00780141,1.244405,1.246668,-0.001818,0.032916,0.031936,0.029781,0.933493,0.938824,0.005331,0.00697290,1.81755381,0.994456
pkdd8,PKDD-8,992,994.000,999.000,3977,150,33,0.117857,6.600000,54.559696,16.903479,0.681996,0.522034,0.694737,2.353858,0.062687,39.102825,2808,0.694737,-1.832836389541626,5,0.151515,0.01002543,0.01002544,-0.00000072,0.01002543,0.00995461,0.00706426,1.251390,1.253012,-0.001296,0.033924,0.032871,0.031045,0.931641,0.937052,0.005411,0.00703137,1.81233268,0.995934
pkdd8,PKDD-8,993,995.000,1000.000,4316,150,34,0.121429,6.800000,54.104935,16.518921,0.676312,0.525541,0.714220,2.291235,0.062687,37.505726,3116,0.714220,-1.8394266366958618,8,0.235294,0.01041536,0.01041537,-0.00000059,0.01041536,0.01034594,0.00666539,1.240169,1.241724,-0.001254,0.032702,0.031711,0.030297,0.933804,0.938876,0.005072,0.00682541,1.83988817,0.996501
pkdd8,PKDD-8,994,996.000,1001.000,4501,150,34,0.121429,6.800000,53.671196,16.489199,0.670890,0.525205,0.731095,2.199218,0.048368,35.555305,3300,0.731095,-1.897371530532837,8,0.235294,0.01086701,0.01086701,-0.00000047,0.01086701,0.01079737,0.00640826,1.225478,1.226752,-0.001039,0.030409,0.029548,0.028337,0.938755,0.943307,0.004552,0.00684487,1.92441079,0.996943
pkdd8,PKDD-8,995,997.000,1002.000,4710,150,37,0.132143,7.400000,53.450573,16.427708,0.668132,0.496670,0.705815,2.139565,0.048368,34.056091,3509,0.705815,-1.884432315826416,9,0.243243,0.01102444,0.01102445,-0.00000084,0.01102444,0.01096382,0.00549912,1.220804,1.221641,-0.000686,0.029825,0.029142,0.022898,0.939656,0.943367,0.003711,0.00686594,1.94058261,0.996704
pkdd8,PKDD-8,996,998.000,1003.000,4778,150,37,0.132143,7.400000,53.301056,16.453470,0.666263,0.478378,0.679531,2.104119,0.048368,32.622387,3577,0.679531,-1.9002292156219482,9,0.243243,0.01138914,0.01138914,-0.00000054,0.01138914,0.01134296,0.00405463,1.221729,1.223142,-0.001157,0.030067,0.029504,0.018709,0.939268,0.942178,0.002910,0.00658939,2.02060140,0.997546
pkdd8,PKDD-8,997,999.000,1004.000,4952,150,40,0.142857,8.000000,53.746769,16.321993,0.671835,0.467275,0.656664,2.115818,0.048368,32.254211,3751,0.656664,-1.841434121131897,9,0.225000,0.01177673,0.01177673,-0.00000017,0.01177673,0.01174323,0.00284388,1.224946,1.227087,-0.001747,0.029988,0.029612,0.012514,0.940146,0.941947,0.001800,0.00657769,2.15394954,0.998249
pkdd8,PKDD-8,998,1000.000,1005.000,5139,150,41,0.146429,8.200000,54.419846,16.042700,0.680248,0.467171,0.638514,2.120574,0.048368,31.992249,3939,0.638514,-1.8431992530822754,7,0.170732,0.01218485,0.01218484,0.00000025,0.01218485,0.01216465,0.00165791,1.215873,1.217554,-0.001382,0.028247,0.027953,0.010402,0.944150,0.945326,0.001176,0.00655558,2.22793971,0.998571
pkdd8,PKDD-8,999,1001.000,1006.000,5355,150,44,0.157143,8.800000,55.172153,15.758252,0.689652,0.455332,0.616914,2.149117,0.229024,32.356754,4155,0.616914,-1.7887816429138184,4,0.090909,0.01247020,0.01247020,0.00000008,0.01247020,0.01246397,0.00049982,1.217738,1.219728,-0.001635,0.028277,0.028014,0.009323,0.944654,0.945318,0.000664,0.00658086,2.12038860,0.999593
pkdd8,PKDD-8,1000,1002.000,1007.000,5525,150,47,0.167857,9.400000,55.777363,15.502827,0.697217,0.454246,0.622946,2.153584,0.333403,32.150772,4308,0.622946,-1.7487751245498657,3,0.063830,0.01284594,0.01284594,0.00000040,0.01284594,0.01284462,0.00010335,1.207173,1.208914,-0.001442,0.026624,0.026388,0.008858,0.948556,0.949042,0.000486,0.00668742,2.13411761,1.000000
pkdd8,PKDD-8,1001,1003.000,1008.000,5744,150,46,0.164286,9.200000,56.330376,15.246126,0.704130,0.439263,0.606438,2.181789,0.333403,32.035305,4514,0.606438,-1.7697786092758179,7,0.152174,0.01290490,0.01290490,0.00000016,0.01290490,0.01290409,0.00006301,1.204448,1.206516,-0.001718,0.026199,0.025996,0.007735,0.949492,0.949896,0.000404,0.00644385,2.10188000,1.000000
pkdd8,PKDD-8,1002,1004.000,1009.000,5801,150,47,0.167857,9.400000,56.609993,15.147877,0.707625,0.414991,0.579701,2.203695,0.243147,32.306705,4541,0.579701,-1.74951171875,10,0.212766,0.01274036,0.01274036,0.00000000,0.01274036,0.01274034,0.00000113,1.184999,1.186558,-0.001316,0.023773,0.023637,0.005749,0.954109,0.954401,0.000291,0.00656365,2.12302234,0.999922
pkdd8,PKDD-8,1003,1005.000,1010.000,5773,150,49,0.175000,9.800000,56.838985,15.214980,0.710487,0.395324,0.560253,2.211198,0.206707,32.598999,4483,0.560253,-1.7188260555267334,10,0.204082,0.01267151,0.01267151,-0.00000032,0.01267151,0.01267151,0.00000000,1.191548,1.193107,-0.001308,0.024694,0.024585,0.004415,0.952464,0.952698,0.000234,0.00635410,2.23559945,0.999922
pkdd8,PKDD-8,1004,1006.000,1011.000,5774,150,48,0.171429,9.600000,56.848404,15.115567,0.710605,0.369313,0.525716,2.211376,0.206707,32.665657,4455,0.525716,-1.7524354457855225,15,0.312500,0.01230720,0.01230721,-0.00000017,0.01230720,0.01230720,0.00000000,1.182675,1.183742,-0.000902,0.023403,0.023350,0.002261,0.954982,0.955096,0.000114,0.00551071,2.61780051,0.999840
pkdd8,PKDD-8,1005,1007.000,1012.000,5622,150,47,0.167857,9.400000,56.781010,15.132816,0.709763,0.341332,0.476494,2.203003,0.014463,32.836910,4309,0.476494,-1.7914984226226807,18,0.382979,0.01192132,0.01192132,-0.00000017,0.01192132,0.01192132,0.00000000,1.175394,1.177225,-0.001558,0.022596,0.022540,0.002488,0.956337,0.956456,0.000119,0.00509062,3.53864840,0.999835
pkdd8,PKDD-8,1006,1008.000,1013.000,5462,150,48,0.171429,9.600000,56.843143,15.238466,0.710539,0.328138,0.454157,2.160968,0.014463,33.197231,4151,0.454157,-1.8330013751983643,18,0.375000,0.01163477,0.01163477,-0.00000009,0.01163477,0.01163477,0.00000000,1.181614,1.183483,-0.001581,0.023528,0.023475,0.002257,0.954423,0.954545,0.000122,0.00505300,2.53982178,0.999748
pkdd8,PKDD-8,1007,1009.000,1014.000,5352,150,43,0.153571,8.600000,56.947048,15.387023,0.711838,0.314057,0.433110,2.144426,0.014463,33.466930,4065,0.433110,-1.9676146507263184,16,0.372093,0.01132897,0.01132896,0.00000009,0.01132897,0.01132897,0.00000000,1.193622,1.195532,-0.001600,0.024875,0.024796,0.003159,0.952041,0.952234,0.000193,0.00496753,2.30917663,0.999570
pkdd8,PKDD-8,1008,1010.000,1015.000,5237,150,43,0.153571,8.600000,56.940029,15.534233,0.711750,0.299640,0.404033,2.147539,0.014463,33.588596,3964,0.404033,-1.9853051900863647,16,0.372093,0.01074835,0.01074835,0.00000000,0.01074835,0.01074835,0.00000000,1.177104,1.179497,-0.002033,0.022874,0.022795,0.003433,0.955709,0.955909,0.000200,0.00519398,2.19714112,0.998115
pkdd8,PKDD-8,1009,1011.000,1016.000,5014,150,43,0.153571,8.600000,57.071362,15.855940,0.713392,0.306017,0.433976,2.166938,0.014463,34.178402,3746,0.433976,-1.9911439418792725,13,0.302326,0.01023515,0.01023515,0.00000000,0.01023515,0.01023515,0.00000000,1.189530,1.192427,-0.002435,0.024502,0.024415,0.003561,0.952489,0.952709,0.000220,0.00507732,2.11194641,0.997393
pkdd8,PKDD-8,1010,1012.000,1017.000,4833,150,39,0.139286,7.800000,57.299866,16.149260,0.716248,0.309321,0.445689,2.214781,0.022924,35.346176,3538,0.445689,-2.0547261238098145,9,0.230769,0.00960109,0.00960110,-0.00000021,0.00960109,0.00960109,0.00000000,1.190642,1.193036,-0.002011,0.024543,0.024505,0.001516,0.952472,0.952616,0.000144,0.00558543,2.02920454,0.997160
pkdd8,PKDD-8,1011,1013.000,1018.000,4595,150,38,0.135714,7.600000,57.342480,16.445000,0.716781,0.316846,0.467497,2.291001,0.022924,36.899143,3253,0.467497,-2.0157089233398438,16,0.421053,0.00897846,0.00897846,0.00000023,0.00897846,0.00897846,0.00000000,1.177808,1.179646,-0.001560,0.022704,0.022685,0.000832,0.956252,0.956336,0.000084,0.00558987,1.93266143,0.995245
pkdd8,PKDD-8,1012,1014.000,1019.000,4353,150,39,0.139286,7.800000,57.460781,16.727917,0.718260,0.323216,0.478138,2.451409,0.022924,40.021881,2957,0.478138,-1.8509533405303955,18,0.461538,0.00829658,0.00829658,0.00000025,0.00829658,0.00829658,0.00000000,1.169216,1.171189,-0.001688,0.021701,0.021711,-0.000442,0.958116,0.958120,0.000004,0.00557178,1.81924024,0.994339
pkdd8,PKDD-8,1013,1015.000,1020.000,4054,150,36,0.128571,7.200000,57.546970,17.151213,0.719337,0.325946,0.484947,2.643931,0.022924,43.907219,2624,0.484947,-1.72611665725708,17,0.472222,0.00764516,0.00764515,0.00000054,0.00764516,0.00764516,0.00000000,1.165997,1.167871,-0.001607,0.021208,0.021263,-0.002582,0.959036,0.958930,-0.000105,0.00560554,1.71606877,0.995783
pkdd8,PKDD-8,1014,1016.000,1021.000,3735,150,33,0.117857,6.600000,57.762173,17.765936,0.722027,0.319664,0.457234,2.812732,0.024946,47.483143,2299,0.457234,-1.6326956748962402,15,0.454545,0.00707468,0.00707468,0.00000058,0.00707468,0.00707468,0.00000000,1.155588,1.157329,-0.001507,0.019906,0.020022,-0.005823,0.961685,0.961461,-0.000225,0.00529200,1.64547071,0.996342
pkdd8,PKDD-8,1015,1017.000,1022.000,3445,150,33,0.117857,6.600000,57.959278,18.447863,0.724491,0.311798,0.450426,3.015675,0.357573,51.154446,2017,0.450426,-1.4332035779953003,15,0.454545,0.00672104,0.00672104,0.00000023,0.00672104,0.00672104,0.00000000,1.160559,1.162733,-0.001873,0.020652,0.020717,-0.003171,0.960103,0.959966,-0.000137,0.00509960,1.57902652,0.996227
pkdd8,PKDD-8,1016,1018.000,1023.000,3220,150,32,0.114286,6.400000,58.075962,18.933720,0.725950,0.296607,0.424936,3.237200,0.232965,54.754093,1866,0.424936,-1.2267992496490479,4,0.125000,0.00639192,0.00639192,-0.00000016,0.00639192,0.00639192,0.00000000,1.169937,1.171600,-0.001421,0.021654,0.021648,0.000299,0.958349,0.958386,0.000036,0.00476048,1.59469724,0.998653
pkdd8,PKDD-8,1017,1019.000,1024.000,3007,150,30,0.107143,6.000000,58.061192,19.319355,0.725765,0.291616,0.414108,3.358275,0.232965,56.194489,1743,0.414108,-1.1374937295913696,1,0.033333,0.00621574,0.00621574,0.00000000,0.00621574,0.00621574,0.00000000,1.177352,1.179443,-0.001776,0.023032,0.023006,0.001139,0.954973,0.955070,0.000098,0.00471087,1.66185221,0.999843
pkdd8,PKDD-8,1018,1020.000,1025.000,2870,150,27,0.096429,5.400000,58.102974,19.418804,0.726287,0.295226,0.416502,3.431951,0.232965,57.259571,1696,0.416502,-1.117666244506836,4,0.148148,0.00620940,0.00620940,-0.00000033,0.00620940,0.00620940,0.00000000,1.189600,1.191369,-0.001487,0.024370,0.024262,0.004421,0.952851,0.953118,0.000267,0.00357251,1.74428753,0.999841
pkdd8,PKDD-8,1019,1021.000,1026.000,2827,150,25,0.089286,5.000000,58.398895,19.397551,0.729986,0.281250,0.403283,3.536084,0.232965,59.017113,1714,0.403283,-1.0643901824951172,4,0.160000,0.00609573,0.00609573,-0.00000034,0.00609573,0.00609573,0.00000000,1.186633,1.188094,-0.001231,0.024142,0.023980,0.006708,0.952898,0.953265,0.000368,0.00337652,1.83922132,1.000000
pkdd8,PKDD-8,1020,1022.000,1027.000,2738,150,25,0.089286,5.000000,58.720863,19.480642,0.734011,0.284868,0.420036,3.557475,0.232965,59.318501,1656,0.420036,-1.0657341480255127,4,0.160000,0.00596689,0.00596689,0.00000017,0.00596689,0.00596689,0.00000000,1.197554,1.198666,-0.000928,0.025135,0.024860,0.010925,0.951618,0.952184,0.000566,0.00353239,2.07064777,0.999833
pkdd8,PKDD-8,1021,1023.000,1028.000,2698,150,25,0.089286,5.000000,59.136665,20.710625,0.739208,0.293472,0.453582,3.396105,0.484080,56.966373,1600,0.453582,-1.268505334854126,4,0.160000,0.00603032,0.00603031,0.00000034,0.00603032,0.00603032,0.00000000,1.192855,1.194313,-0.001223,0.025227,0.025001,0.008955,0.950602,0.951112,0.000510,0.00321416,2.15279777,0.998031
pkdd8,PKDD-8,1022,1024.000,1029.000,2743,150,27,0.096429,5.400000,59.979412,21.821278,0.749743,0.311960,0.500147,3.241507,0.484080,55.694939,1632,0.500147,-1.4451987743377686,4,0.148148,0.00625827,0.00625827,0.00000025,0.00625827,0.00625827,0.00000000,1.195250,1.195948,-0.000584,0.024877,0.024617,0.010454,0.952192,0.952739,0.000547,0.00351295,2.40563735,0.995442
pkdd8,PKDD-8,1023,1025.000,1030.000,2863,150,29,0.103571,5.800000,60.738277,22.501802,0.759228,0.325192,0.533357,3.173970,0.128297,55.873169,1742,0.533357,-1.5179229974746704,1,0.034483,0.00654379,0.00654378,0.00000031,0.00654379,0.00654379,0.00000000,1.181667,1.183000,-0.001128,0.023371,0.023170,0.008615,0.954618,0.955063,0.000445,0.00354786,2.72886051,0.991150
pkdd8,PKDD-8,1024,1026.000,1031.000,3000,150,28,0.100000,5.600000,61.143864,22.811325,0.764298,0.363019,0.577457,3.075085,0.012049,55.163364,1878,0.577457,-1.6558332443237305,2,0.071429,0.00699986,0.00699986,0.00000037,0.00699986,0.00699986,0.00000000,1.183515,1.185381,-0.001577,0.023611,0.023421,0.008059,0.954382,0.954806,0.000424,0.00365561,2.83167467,0.989502
pkdd8,PKDD-8,1025,1027.000,1032.000,3215,150,27,0.096429,5.400000,61.263443,22.752043,0.765793,0.375754,0.592534,3.013364,0.000023,54.619560,2117,0.592534,-1.7370244264602661,1,0.037037,0.00738860,0.00738860,0.00000014,0.00738860,0.00738860,0.00000000,1.181791,1.183867,-0.001757,0.023378,0.023253,0.005349,0.954825,0.955124,0.000299,0.00421330,2.56410913,0.989457
pkdd8,PKDD-8,1026,1028.000,1033.000,3372,150,29,0.103571,5.800000,61.626007,22.115194,0.770325,0.373448,0.593113,2.938921,0.000023,53.279934,2279,0.593113,-1.798060655593872,3,0.103448,0.00752337,0.00752337,0.00000027,0.00752337,0.00752337,0.00000000,1.193407,1.195449,-0.001711,0.024899,0.024760,0.005556,0.951895,0.952179,0.000285,0.00383201,2.19237644,0.990155
pkdd8,PKDD-8,1027,1029.000,1034.000,3428,150,28,0.100000,5.600000,61.563068,21.672962,0.769538,0.364219,0.565109,2.763103,0.000023,50.497620,2318,0.565109,-2.0031960010528564,3,0.107143,0.00767238,0.00767238,0.00000013,0.00767238,0.00767238,0.00000000,1.187929,1.189931,-0.001686,0.024273,0.024139,0.005517,0.953033,0.953311,0.000278,0.00409307,1.94135263,0.992406
pkdd8,PKDD-8,1028,1030.000,1035.000,3496,150,30,0.107143,6.000000,61.674263,21.364368,0.770928,0.336742,0.527433,2.484365,0.000023,45.793499,2356,0.527433,-2.2775399684906006,5,0.166667,0.00773749,0.00773749,0.00000027,0.00773749,0.00773749,0.00000000,1.198980,1.200964,-0.001655,0.025551,0.025410,0.005524,0.950720,0.951010,0.000290,0.00463524,1.70046280,0.996046
pkdd8,PKDD-8,1029,1031.000,1036.000,3528,150,30,0.107143,6.000000,61.676392,21.317268,0.770955,0.392042,1.186098,2.203595,0.000023,40.748188,2377,1.186098,-2.588408946990967,4,0.133333,0.00775428,0.00775428,0.00000027,0.00775428,0.00775428,0.00000000,1.206916,1.208884,-0.001631,0.026707,0.026555,0.005710,0.948278,0.948599,0.000321,0.00499023,1.54296250,0.997849
pkdd8,PKDD-8,1030,1032.000,1037.000,3557,150,29,0.103571,5.800000,62.315960,20.782879,0.778949,0.460302,1.604827,2.022821,0.003515,38.099735,2405,1.604827,-2.8554699420928955,8,0.275862,0.00757540,0.00757540,-0.00000007,0.00757540,0.00757540,0.00000000,1.200397,1.202101,-0.001419,0.026246,0.026121,0.004743,0.948662,0.948931,0.000270,0.00527085,1.49818390,0.998467
pkdd8,PKDD-8,1031,1033.000,1038.000,3523,150,28,0.100000,5.600000,63.147144,19.873158,0.789339,0.465835,1.607778,2.043160,0.003515,39.452202,2366,1.607778,-2.912341594696045,7,0.250000,0.00737583,0.00737583,-0.00000007,0.00737583,0.00737583,0.00000000,1.187590,1.189888,-0.001935,0.024223,0.024120,0.004268,0.953055,0.953285,0.000230,0.00546501,1.46282840,0.999354
pkdd8,PKDD-8,1032,1034.000,1039.000,3481,150,28,0.100000,5.600000,63.935055,18.795628,0.799188,0.495084,1.629164,2.156664,0.003515,41.724728,2324,1.629164,-2.853731870651245,7,0.250000,0.00690121,0.00690121,0.00000015,0.00690121,0.00690121,0.00000000,1.182229,1.184940,-0.002293,0.023694,0.023646,0.001995,0.953889,0.954014,0.000125,0.00515566,1.46405264,0.999458
pkdd8,PKDD-8,1033,1035.000,1040.000,3320,150,29,0.103571,5.800000,64.353928,17.734482,0.804424,0.543326,1.681918,2.364531,0.003515,45.266586,2165,1.681918,-2.654751777648926,6,0.206897,0.00623349,0.00623349,0.00000025,0.00623349,0.00623349,0.00000000,1.182208,1.185173,-0.002508,0.023871,0.023828,0.001805,0.953518,0.953640,0.000122,0.00481477,1.44692377,0.999703
pkdd8,PKDD-8,1034,1036.000,1041.000,3035,150,27,0.096429,5.400000,64.681145,16.450474,0.808514,0.500796,1.326959,2.643914,0.003515,50.318153,1910,1.326959,-2.4323182106018066,9,0.333333,0.00549524,0.00549524,0.00000056,0.00549524,0.00549524,0.00000000,1.175926,1.178889,-0.002520,0.022725,0.022695,0.001332,0.955965,0.956049,0.000085,0.00442026,1.41314784,1.000000
pkdd8,PKDD-8,1035,1037.000,1042.000,2700,150,24,0.085714,4.800000,64.153481,15.971646,0.801919,0.447373,0.555740,2.915174,0.005272,54.710274,1611,0.555740,-2.175903081893921,5,0.208333,0.00499485,0.00499485,0.00000103,0.00499485,0.00499485,0.00000000,1.190302,1.193562,-0.002739,0.024685,0.024564,0.004901,0.952100,0.952398,0.000298,0.00391000,1.34056812,1.000000
pkdd8,PKDD-8,1036,1038.000,1043.000,2454,150,26,0.092857,5.200000,62.549656,15.923214,0.781871,0.473343,0.544848,3.097348,0.005272,56.688263,1396,0.544848,-1.846372127532959,4,0.153846,0.00464998,0.00464997,0.00000066,0.00464998,0.00464998,0.00000000,1.200967,1.204046,-0.002563,0.025909,0.025684,0.008680,0.950039,0.950552,0.000513,0.00358370,1.27539939,1.000000
pkdd8,PKDD-8,1037,1039.000,1044.000,2274,150,24,0.085714,4.800000,60.792587,15.812542,0.759907,0.432712,0.520445,3.319884,0.005272,58.621552,1217,0.520445,-1.5437830686569214,4,0.166667,0.00423329,0.00423329,0.00000061,0.00423329,0.00423329,0.00000000,1.211192,1.214112,-0.002411,0.027194,0.026930,0.009711,0.947561,0.948144,0.000583,0.00330422,1.20238311,1.000000
pkdd8,PKDD-8,1038,1040.000,1045.000,2055,150,20,0.071429,4.000000,59.177155,15.869995,0.739714,0.390265,0.454146,3.576937,0.005272,61.481609,1017,0.454146,-1.2435767650604248,3,0.150000,0.00402096,0.00402096,0.00000000,0.00402096,0.00402096,0.00000000,1.207422,1.209456,-0.001684,0.026701,0.026422,0.010451,0.948391,0.948999,0.000608,0.00298288,1.26687917,1.000000
pkdd8,PKDD-8,1039,1041.000,1046.000,1967,150,21,0.075000,4.200000,58.150761,15.874397,0.726885,0.351868,0.424161,3.534927,0.012360,59.903458,913,0.424161,-1.2086193561553955,0,0.000000,0.00394700,0.00394700,-0.00000013,0.00394700,0.00394700,0.00000000,1.206578,1.208119,-0.001278,0.026737,0.026458,0.010420,0.948126,0.948730,0.000604,0.00279339,1.38094632,1.000000
pkdd8,PKDD-8,1040,1042.000,1047.000,1946,150,21,0.075000,4.200000,58.426853,15.097444,0.730336,0.309178,0.391797,3.510725,0.012360,58.967289,853,0.391797,-1.2559950351715088,0,0.000000,0.00386219,0.00386219,-0.00000053,0.00386219,0.00386219,0.00000000,1.202499,1.204581,-0.001732,0.026119,0.025947,0.006589,0.949621,0.949979,0.000357,0.00301819,1.46515278,1.000000
pkdd8,PKDD-8,1041,1043.000,1048.000,1921,150,21,0.075000,4.200000,59.512363,14.046869,0.743905,0.282263,0.375705,3.433410,0.012360,58.126907,827,0.375705,-1.4146723747253418,1,0.047619,0.00373883,0.00373883,-0.00000021,0.00373883,0.00373883,0.00000000,1.182836,1.183902,-0.000901,0.023532,0.023478,0.002281,0.954374,0.954477,0.000103,0.00286553,1.58221597,1.000000
